"","CU_Name","NME","Year","Props","SiteEsc","Area","Rabcode","CUEsc","Escape","CU"
"1","1 - Southern Coastal Streams","ALLARDYCE CREEK","2018",0.00416355798727469,7.29231429436212,12,"90-6400-100",1751.46216688948,7.29231429436212,"SCS"
"2","1 - Southern Coastal Streams","ALLARDYCE CREEK","2017",0.00416355798727469,4.73068778344724,12,"90-6400-100",1136.21277712617,4.73068778344724,"SCS"
"3","1 - Southern Coastal Streams","ALLARDYCE CREEK","2016",0.00416355798727469,20.6841774361363,12,"90-6400-100",4967.90905743465,20.6841774361363,"SCS"
"4","1 - Southern Coastal Streams","ALLARDYCE CREEK","2015",0.00416355798727469,19.3602557156444,12,"90-6400-100",4649.93060618255,19.3602557156444,"SCS"
"5","1 - Southern Coastal Streams","ALLARDYCE CREEK","2014",0.00416355798727469,7.05335949439306,12,"90-6400-100",1694.07019571977,7.05335949439306,"SCS"
"6","1 - Southern Coastal Streams","ALLARDYCE CREEK","2013",0.00416355798727469,20.3814312605674,12,"90-6400-100",4895.19572511305,20.3814312605674,"SCS"
"7","1 - Southern Coastal Streams","ALLARDYCE CREEK","2012",0.00416355798727469,5.28024353095169,12,"90-6400-100",1268.20463341449,5.28024353095169,"SCS"
"8","1 - Southern Coastal Streams","ALLARDYCE CREEK","2011",0.00416355798727469,19.5051976138587,12,"90-6400-100",4684.74263441833,19.5051976138587,"SCS"
"9","1 - Southern Coastal Streams","ALLARDYCE CREEK","2010",0.00416355798727469,2.46089572989245,12,"90-6400-100",591.055952003988,2.46089572989245,"SCS"
"10","1 - Southern Coastal Streams","ALLARDYCE CREEK","2009",0.00416355798727469,3.78543633419187,12,"90-6400-100",909.183046269921,3.78543633419187,"SCS"
"11","1 - Southern Coastal Streams","ALLARDYCE CREEK","2008",0.00416355798727469,1.51309191256799,12,"90-6400-100",363.413195443065,1.51309191256799,"SCS"
"12","1 - Southern Coastal Streams","ALLARDYCE CREEK","2007",0.00416355798727469,0.620051742594183,12,"90-6400-100",148.923527542856,0.620051742594183,"SCS"
"13","1 - Southern Coastal Streams","ALLARDYCE CREEK","2006",0.00416355798727469,20.8927823855104,12,"90-6400-100",5018.01162596178,20.8927823855104,"SCS"
"14","1 - Southern Coastal Streams","ALLARDYCE CREEK","2005",0.00416355798727469,5.59495012854933,12,"90-6400-100",1343.79061025437,5.59495012854933,"SCS"
"15","1 - Southern Coastal Streams","ALLARDYCE CREEK","2004",0.00416355798727469,11.2156129356782,12,"90-6400-100",2693.75687091595,11.2156129356782,"SCS"
"16","1 - Southern Coastal Streams","ALLARDYCE CREEK","2003",0.00416355798727469,2.60584029703121,12,"90-6400-100",625.868621259888,2.60584029703121,"SCS"
"17","1 - Southern Coastal Streams","ALLARDYCE CREEK","2002",0.00416355798727469,7.74805323144388,12,"90-6400-100",1860.92117730188,7.74805323144388,"SCS"
"18","1 - Southern Coastal Streams","ALLARDYCE CREEK","2001",0.00416355798727469,7.07247306532106,12,"90-6400-100",1698.66087777258,7.07247306532106,"SCS"
"19","1 - Southern Coastal Streams","ALLARDYCE CREEK","2000",0.00416355798727469,5.93005202460715,12,"90-6400-100",1424.27511343219,5.93005202460715,"SCS"
"20","1 - Southern Coastal Streams","ALLARDYCE CREEK","1999",0.00416355798727469,0.988109169404661,12,"90-6400-100",237.32326352237,0.988109169404661,"SCS"
"21","1 - Southern Coastal Streams","ALLARDYCE CREEK","1998",0.00416355798727469,24.8970010646789,12,"90-6400-100",5979.74163942785,24.8970010646789,"SCS"
"22","1 - Southern Coastal Streams","ALLARDYCE CREEK","1997",0.00416355798727469,1.15727645441995,12,"90-6400-100",277.953725625295,1.15727645441995,"SCS"
"23","1 - Southern Coastal Streams","ALLARDYCE CREEK","1996",0.00416355798727469,28.3743282114706,12,"90-6400-100",6814.92326951915,28.3743282114706,"SCS"
"24","1 - Southern Coastal Streams","ALLARDYCE CREEK","1995",0.00416355798727469,10.8879624576648,12,"90-6400-100",2615.06204331541,10.8879624576648,"SCS"
"25","1 - Southern Coastal Streams","ALLARDYCE CREEK","1994",0.00416355798727469,29.3616292722805,12,"90-6400-100",7052.05244217087,29.3616292722805,"SCS"
"26","1 - Southern Coastal Streams","ALLARDYCE CREEK","1993",0.00416355798727469,16.0368906688404,12,"90-6400-100",3851.72746911531,16.0368906688404,"SCS"
"27","1 - Southern Coastal Streams","ALLARDYCE CREEK","1992",0.00416355798727469,5.03629542515226,12,"90-6400-100",1209.61337407692,5.03629542515226,"SCS"
"28","1 - Southern Coastal Streams","ALLARDYCE CREEK","1991",0.00416355798727469,15.6161921711717,12,"90-6400-100",3750.68444318546,15.6161921711717,"SCS"
"29","1 - Southern Coastal Streams","ALLARDYCE CREEK","1990",0.00416355798727469,5.50897247220308,12,"90-6400-100",1323.14056608325,5.50897247220308,"SCS"
"30","1 - Southern Coastal Streams","ALLARDYCE CREEK","1989",0.00416355798727469,13.5459718530832,12,"90-6400-100",3253.46059655816,13.5459718530832,"SCS"
"31","1 - Southern Coastal Streams","ALLARDYCE CREEK","1988",0.00416355798727469,70.0780469393592,12,"90-6400-100",16831.2888048017,70.0780469393592,"SCS"
"32","1 - Southern Coastal Streams","ALLARDYCE CREEK","1987",0.00416355798727469,17.1241290846834,12,"90-6400-100",4112.85951511203,17.1241290846834,"SCS"
"33","1 - Southern Coastal Streams","ALLARDYCE CREEK","1986",0.00416355798727469,12.8592698814776,12,"90-6400-100",3088.52907075632,12.8592698814776,"SCS"
"34","1 - Southern Coastal Streams","ALLARDYCE CREEK","1985",0.00416355798727469,53.6760685486858,12,"90-6400-100",12891.8748610537,53.6760685486858,"SCS"
"35","1 - Southern Coastal Streams","ALLARDYCE CREEK","1984",0.00416355798727469,62.239307382538,12,"90-6400-100",14948.5866589977,62.239307382538,"SCS"
"36","1 - Southern Coastal Streams","ALLARDYCE CREEK","1983",0.00416355798727469,42.3599476819315,12,"90-6400-100",10173.9780762988,42.3599476819315,"SCS"
"37","1 - Southern Coastal Streams","ALLARDYCE CREEK","1982",0.00416355798727469,78.0119027769799,12,"90-6400-100",18736.8359022288,78.0119027769799,"SCS"
"38","1 - Southern Coastal Streams","ALLARDYCE CREEK","1981",0.00416355798727469,64.2472400695582,12,"90-6400-100",15430.8503126222,64.2472400695582,"SCS"
"39","1 - Southern Coastal Streams","ALLARDYCE CREEK","1980",0.00416355798727469,27.49883222761,12,"90-6400-100",6604.64735009243,27.49883222761,"SCS"
"40","1 - Southern Coastal Streams","ALLARDYCE CREEK","1979",0.00416355798727469,22.8664815813494,12,"90-6400-100",5492.05310727928,22.8664815813494,"SCS"
"41","1 - Southern Coastal Streams","ALLARDYCE CREEK","1978",0.00416355798727469,171.803615391143,12,"90-6400-100",41263.6538067287,171.803615391143,"SCS"
"42","1 - Southern Coastal Streams","ALLARDYCE CREEK","1977",0.00416355798727469,200.87318477134,12,"90-6400-100",48245.5595395283,200.87318477134,"SCS"
"43","1 - Southern Coastal Streams","ALLARDYCE CREEK","1976",0.00416355798727469,82.9013643077451,12,"90-6400-100",19911.1828299548,82.9013643077451,"SCS"
"44","1 - Southern Coastal Streams","ALLARDYCE CREEK","1975",0.00416355798727469,59.364456732391,12,"90-6400-100",14258.1073480494,59.364456732391,"SCS"
"45","1 - Southern Coastal Streams","ALLARDYCE CREEK","1974",0.00416355798727469,108.570797691982,12,"90-6400-100",26076.4466410249,108.570797691982,"SCS"
"46","1 - Southern Coastal Streams","ALLARDYCE CREEK","1973",0.00416355798727469,197.043471529061,12,"90-6400-100",47325.7421011778,197.043471529061,"SCS"
"47","1 - Southern Coastal Streams","ALLARDYCE CREEK","1972",0.00416355798727469,77.6688185711146,12,"90-6400-100",18654.4342143181,77.6688185711146,"SCS"
"48","1 - Southern Coastal Streams","ALLARDYCE CREEK","1971",0.00416355798727469,42.4469277168896,12,"90-6400-100",10194.8688709566,42.4469277168896,"SCS"
"49","1 - Southern Coastal Streams","ALLARDYCE CREEK","1970",0.00416355798727469,81.9230185198725,12,"90-6400-100",19676.2045275359,81.9230185198725,"SCS"
"50","1 - Southern Coastal Streams","ALLARDYCE CREEK","1969",0.00416355798727469,67.2055989653987,12,"90-6400-100",16141.3865666824,67.2055989653987,"SCS"
"51","1 - Southern Coastal Streams","ALLARDYCE CREEK","1968",0.00416355798727469,44.6236956668319,12,"90-6400-100",10717.6832418854,44.6236956668319,"SCS"
"52","1 - Southern Coastal Streams","ALLARDYCE CREEK","1967",0.00416355798727469,75.7913357760442,12,"90-6400-100",18203.5019105509,75.7913357760442,"SCS"
"53","1 - Southern Coastal Streams","ALLARDYCE CREEK","1966",0.00416355798727469,66.7951894644203,12,"90-6400-100",16042.8147436808,66.7951894644203,"SCS"
"54","1 - Southern Coastal Streams","ALLARDYCE CREEK","1965",0.00416355798727469,8.59229434770496,12,"90-6400-100",2063.69032783164,8.59229434770496,"SCS"
"55","1 - Southern Coastal Streams","ALLARDYCE CREEK","1964",0.00416355798727469,30.3828419435183,12,"90-6400-100",7297.32647806973,30.3828419435183,"SCS"
"56","1 - Southern Coastal Streams","ALLARDYCE CREEK","1963",0.00416355798727469,63.1303831175647,12,"90-6400-100",15162.6045104964,63.1303831175647,"SCS"
"57","1 - Southern Coastal Streams","ALLARDYCE CREEK","1962",0.00416355798727469,40.7130082043146,12,"90-6400-100",9778.41748061344,40.7130082043146,"SCS"
"58","1 - Southern Coastal Streams","ALLARDYCE CREEK","1961",0.00416355798727469,62.3275262769416,12,"90-6400-100",14969.7750019182,62.3275262769416,"SCS"
"59","1 - Southern Coastal Streams","ALLARDYCE CREEK","1960",0.00416355798727469,40.1533237407876,12,"90-6400-100",9643.99291747836,40.1533237407876,"SCS"
"60","1 - Southern Coastal Streams","ALLARDYCE CREEK","1959",0.00416355798727469,36.2389418964901,12,"90-6400-100",8703.83984256953,36.2389418964901,"SCS"
"61","1 - Southern Coastal Streams","ALLARDYCE CREEK","1958",0.00416355798727469,208.24981629984,12,"90-6400-100",50017.2729517219,208.24981629984,"SCS"
"62","1 - Southern Coastal Streams","ALLARDYCE CREEK","1957",0.00416355798727469,25,12,"90-6400-100",31055.2932322852,25,"SCS"
"63","1 - Southern Coastal Streams","ALLARDYCE CREEK","1956",0.00416355798727469,25,12,"90-6400-100",28481.8366583275,25,"SCS"
"64","1 - Southern Coastal Streams","ALLARDYCE CREEK","1955",0.00416355798727469,25,12,"90-6400-100",23599.791397259,25,"SCS"
"65","1 - Southern Coastal Streams","ALLARDYCE CREEK","1954",0.00416355798727469,25,12,"90-6400-100",49645.6491548284,25,"SCS"
"66","1 - Southern Coastal Streams","ALLARDYCE CREEK","1953",0.00416355798727469,25,12,"90-6400-100",28327.8387959321,25,"SCS"
"67","1 - Southern Coastal Streams","CHARLES CREEK","2018",0.0241924209025158,42.3721099362226,12,"90-6600",1751.46216688948,42.3721099362226,"SCS"
"68","1 - Southern Coastal Streams","CHARLES CREEK","2017",0.0241924209025158,27.4877377390528,12,"90-6600",1136.21277712617,27.4877377390528,"SCS"
"69","1 - Southern Coastal Streams","CHARLES CREEK","2016",0.0241924209025158,120.18574692288,12,"90-6600",4967.90905743465,120.18574692288,"SCS"
"70","1 - Southern Coastal Streams","CHARLES CREEK","2015",0.0241924209025158,112.493078392259,12,"90-6600",4649.93060618255,112.493078392259,"SCS"
"71","1 - Southern Coastal Streams","CHARLES CREEK","2014",0.0241924209025158,40.9836592132601,12,"90-6600",1694.07019571977,40.9836592132601,"SCS"
"72","1 - Southern Coastal Streams","CHARLES CREEK","2013",0.0241924209025158,118.426635382131,12,"90-6600",4895.19572511305,118.426635382131,"SCS"
"73","1 - Southern Coastal Streams","CHARLES CREEK","2012",0.0241924209025158,30.6809402820842,12,"90-6600",1268.20463341449,30.6809402820842,"SCS"
"74","1 - Southern Coastal Streams","CHARLES CREEK","2011",0.0241924209025158,113.335265631809,12,"90-6600",4684.74263441833,113.335265631809,"SCS"
"75","1 - Southern Coastal Streams","CHARLES CREEK","2010",0.0241924209025158,14.2990743678177,12,"90-6600",591.055952003988,14.2990743678177,"SCS"
"76","1 - Southern Coastal Streams","CHARLES CREEK","2009",0.0241924209025158,21.9953389327934,12,"90-6600",909.183046269921,21.9953389327934,"SCS"
"77","1 - Southern Coastal Streams","CHARLES CREEK","2008",0.0241924209025158,8.79184498568686,12,"90-6600",363.413195443065,8.79184498568686,"SCS"
"78","1 - Southern Coastal Streams","CHARLES CREEK","2007",0.0241924209025158,3.60282066060419,12,"90-6600",148.923527542856,3.60282066060419,"SCS"
"79","1 - Southern Coastal Streams","CHARLES CREEK","2006",0.0241924209025158,121.397849348985,12,"90-6600",5018.01162596178,121.397849348985,"SCS"
"80","1 - Southern Coastal Streams","CHARLES CREEK","2005",0.0241924209025158,32.5095480481223,12,"90-6600",1343.79061025437,32.5095480481223,"SCS"
"81","1 - Southern Coastal Streams","CHARLES CREEK","2004",0.0241924209025158,65.1685000302425,12,"90-6600",2693.75687091595,65.1685000302425,"SCS"
"82","1 - Southern Coastal Streams","CHARLES CREEK","2003",0.0241924209025158,15.1412771151965,12,"90-6600",625.868621259888,15.1412771151965,"SCS"
"83","1 - Southern Coastal Streams","CHARLES CREEK","2002",0.0241924209025158,45.0201883876924,12,"90-6600",1860.92117730188,45.0201883876924,"SCS"
"84","1 - Southern Coastal Streams","CHARLES CREEK","2001",0.0241924209025158,41.0947189257112,12,"90-6600",1698.66087777258,41.0947189257112,"SCS"
"85","1 - Southern Coastal Streams","CHARLES CREEK","2000",0.0241924209025158,34.4566630251299,12,"90-6600",1424.27511343219,34.4566630251299,"SCS"
"86","1 - Southern Coastal Streams","CHARLES CREEK","1999",0.0241924209025158,5.74142428109186,12,"90-6600",237.32326352237,5.74142428109186,"SCS"
"87","1 - Southern Coastal Streams","CHARLES CREEK","1998",0.0241924209025158,10,12,"90-6600",5979.74163942785,10,"SCS"
"88","1 - Southern Coastal Streams","CHARLES CREEK","1997",0.0241924209025158,6.72437352174952,12,"90-6600",277.953725625295,6.72437352174952,"SCS"
"89","1 - Southern Coastal Streams","CHARLES CREEK","1996",0.0241924209025158,25,12,"90-6600",6814.92326951915,25,"SCS"
"90","1 - Southern Coastal Streams","CHARLES CREEK","1995",0.0241924209025158,63.2646816380795,12,"90-6600",2615.06204331541,63.2646816380795,"SCS"
"91","1 - Southern Coastal Streams","CHARLES CREEK","1994",0.0241924209025158,170.606220907612,12,"90-6600",7052.05244217087,170.606220907612,"SCS"
"92","1 - Southern Coastal Streams","CHARLES CREEK","1993",0.0241924209025158,93.1826121346196,12,"90-6600",3851.72746911531,93.1826121346196,"SCS"
"93","1 - Southern Coastal Streams","CHARLES CREEK","1992",0.0241924209025158,29.2634758749812,12,"90-6600",1209.61337407692,29.2634758749812,"SCS"
"94","1 - Southern Coastal Streams","CHARLES CREEK","1991",0.0241924209025158,90.7381367220607,12,"90-6600",3750.68444318546,90.7381367220607,"SCS"
"95","1 - Southern Coastal Streams","CHARLES CREEK","1990",0.0241924209025158,32.009973487879,12,"90-6600",1323.14056608325,32.009973487879,"SCS"
"96","1 - Southern Coastal Streams","CHARLES CREEK","1989",0.0241924209025158,78.7090881416852,12,"90-6600",3253.46059655816,78.7090881416852,"SCS"
"97","1 - Southern Coastal Streams","CHARLES CREEK","1988",0.0241924209025158,407.189623097565,12,"90-6600",16831.2888048017,407.189623097565,"SCS"
"98","1 - Southern Coastal Streams","CHARLES CREEK","1987",0.0241924209025158,15,12,"90-6600",4112.85951511203,15,"SCS"
"99","1 - Southern Coastal Streams","CHARLES CREEK","1986",0.0241924209025158,74.7189952493929,12,"90-6600",3088.52907075632,74.7189952493929,"SCS"
"100","1 - Southern Coastal Streams","CHARLES CREEK","1985",0.0241924209025158,311.885662861173,12,"90-6600",12891.8748610537,311.885662861173,"SCS"
"101","1 - Southern Coastal Streams","CHARLES CREEK","1984",0.0241924209025158,361.642500352206,12,"90-6600",14948.5866589977,361.642500352206,"SCS"
"102","1 - Southern Coastal Streams","CHARLES CREEK","1983",0.0241924209025158,246.133159874789,12,"90-6600",10173.9780762988,246.133159874789,"SCS"
"103","1 - Southern Coastal Streams","CHARLES CREEK","1982",0.0241924209025158,453.289420528088,12,"90-6600",18736.8359022288,453.289420528088,"SCS"
"104","1 - Southern Coastal Streams","CHARLES CREEK","1981",0.0241924209025158,373.309625646673,12,"90-6600",15430.8503126222,373.309625646673,"SCS"
"105","1 - Southern Coastal Streams","CHARLES CREEK","1980",0.0241924209025158,159.782408606122,12,"90-6600",6604.64735009243,159.782408606122,"SCS"
"106","1 - Southern Coastal Streams","CHARLES CREEK","1979",0.0241924209025158,132.86606039027,12,"90-6600",5492.05310727928,132.86606039027,"SCS"
"107","1 - Southern Coastal Streams","CHARLES CREEK","1978",0.0241924209025158,998.26768086808,12,"90-6600",41263.6538067287,998.26768086808,"SCS"
"108","1 - Southern Coastal Streams","CHARLES CREEK","1977",0.0241924209025158,1167.17688305766,12,"90-6600",48245.5595395283,1167.17688305766,"SCS"
"109","1 - Southern Coastal Streams","CHARLES CREEK","1976",0.0241924209025158,481.699715689213,12,"90-6600",19911.1828299548,481.699715689213,"SCS"
"110","1 - Southern Coastal Streams","CHARLES CREEK","1975",0.0241924209025158,344.938134237264,12,"90-6600",14258.1073480494,344.938134237264,"SCS"
"111","1 - Southern Coastal Streams","CHARLES CREEK","1974",0.0241924209025158,630.852372781669,12,"90-6600",26076.4466410249,630.852372781669,"SCS"
"112","1 - Southern Coastal Streams","CHARLES CREEK","1973",0.0241924209025158,1144.92427243561,12,"90-6600",47325.7421011778,1144.92427243561,"SCS"
"113","1 - Southern Coastal Streams","CHARLES CREEK","1972",0.0241924209025158,451.295924211076,12,"90-6600",18654.4342143181,451.295924211076,"SCS"
"114","1 - Southern Coastal Streams","CHARLES CREEK","1971",0.0241924209025158,246.638558772139,12,"90-6600",10194.8688709566,246.638558772139,"SCS"
"115","1 - Southern Coastal Streams","CHARLES CREEK","1970",0.0241924209025158,476.015021694135,12,"90-6600",19676.2045275359,476.015021694135,"SCS"
"116","1 - Southern Coastal Streams","CHARLES CREEK","1969",0.0241924209025158,390.499217771394,12,"90-6600",16141.3865666824,390.499217771394,"SCS"
"117","1 - Southern Coastal Streams","CHARLES CREEK","1968",0.0241924209025158,259.286704087531,12,"90-6600",10717.6832418854,259.286704087531,"SCS"
"118","1 - Southern Coastal Streams","CHARLES CREEK","1967",0.0241924209025158,440.386780119797,12,"90-6600",18203.5019105509,440.386780119797,"SCS"
"119","1 - Southern Coastal Streams","CHARLES CREEK","1966",0.0241924209025158,388.114526740212,12,"90-6600",16042.8147436808,388.114526740212,"SCS"
"120","1 - Southern Coastal Streams","CHARLES CREEK","1965",0.0241924209025158,49.9256650233539,12,"90-6600",2063.69032783164,49.9256650233539,"SCS"
"121","1 - Southern Coastal Streams","CHARLES CREEK","1964",0.0241924209025158,176.539993620536,12,"90-6600",7297.32647806973,176.539993620536,"SCS"
"122","1 - Southern Coastal Streams","CHARLES CREEK","1963",0.0241924209025158,366.820110296314,12,"90-6600",15162.6045104964,366.820110296314,"SCS"
"123","1 - Southern Coastal Streams","CHARLES CREEK","1962",0.0241924209025158,236.563591451519,12,"90-6600",9778.41748061344,236.563591451519,"SCS"
"124","1 - Southern Coastal Streams","CHARLES CREEK","1961",0.0241924209025158,362.155097662365,12,"90-6600",14969.7750019182,362.155097662365,"SCS"
"125","1 - Southern Coastal Streams","CHARLES CREEK","1960",0.0241924209025158,233.311535840518,12,"90-6600",9643.99291747836,233.311535840518,"SCS"
"126","1 - Southern Coastal Streams","CHARLES CREEK","1959",0.0241924209025158,400,12,"90-6600",8703.83984256953,400,"SCS"
"127","1 - Southern Coastal Streams","CHARLES CREEK","1958",0.0241924209025158,400,12,"90-6600",50017.2729517219,400,"SCS"
"128","1 - Southern Coastal Streams","CHARLES CREEK","1957",0.0241924209025158,751.302725126494,12,"90-6600",31055.2932322852,751.302725126494,"SCS"
"129","1 - Southern Coastal Streams","CHARLES CREEK","1956",0.0241924209025158,400,12,"90-6600",28481.8366583275,400,"SCS"
"130","1 - Southern Coastal Streams","CHARLES CREEK","1955",0.0241924209025158,400,12,"90-6600",23599.791397259,400,"SCS"
"131","1 - Southern Coastal Streams","CHARLES CREEK","1954",0.0241924209025158,750,12,"90-6600",49645.6491548284,750,"SCS"
"132","1 - Southern Coastal Streams","CHARLES CREEK","1953",0.0241924209025158,400,12,"90-6600",28327.8387959321,400,"SCS"
"133","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2018",0.250950983682767,439.531153664065,11,"90-9500",1751.46216688948,439.531153664065,"SCS"
"134","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2017",0.250950983682767,285.133714092742,11,"90-9500",1136.21277712617,285.133714092742,"SCS"
"135","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2016",0.250950983682767,1246.70166480975,11,"90-9500",4967.90905743465,1246.70166480975,"SCS"
"136","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2015",0.250950983682767,1166.90465967811,11,"90-9500",4649.93060618255,1166.90465967811,"SCS"
"137","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2014",0.250950983682767,425.128582043534,11,"90-9500",1694.07019571977,425.128582043534,"SCS"
"138","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2013",0.250950983682767,1228.45418253679,11,"90-9500",4895.19572511305,1228.45418253679,"SCS"
"139","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2012",0.250950983682767,318.25720026641,11,"90-9500",1268.20463341449,318.25720026641,"SCS"
"140","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2011",0.250950983682767,1175.64077240788,11,"90-9500",4684.74263441833,1175.64077240788,"SCS"
"141","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2010",0.250950983682767,148.326072566955,11,"90-9500",591.055952003988,148.326072566955,"SCS"
"142","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2009",0.250950983682767,228.160379809131,11,"90-9500",909.183046269921,228.160379809131,"SCS"
"143","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2008",0.250950983682767,91.1988988797347,11,"90-9500",363.413195443065,91.1988988797347,"SCS"
"144","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2007",0.250950983682767,37.3725057303875,11,"90-9500",148.923527542856,37.3725057303875,"SCS"
"145","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2006",0.250950983682767,1259.27495366667,11,"90-9500",5018.01162596178,1259.27495366667,"SCS"
"146","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2005",0.250950983682767,337.225575507,11,"90-9500",1343.79061025437,337.225575507,"SCS"
"147","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2004",0.250950983682767,676.000936558569,11,"90-9500",2693.75687091595,676.000936558569,"SCS"
"148","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2003",0.250950983682767,150,11,"90-9500",625.868621259888,150,"SCS"
"149","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2002",0.250950983682767,467,11,"90-9500",1860.92117730188,467,"SCS"
"150","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2001",0.250950983682767,655,11,"90-9500",1698.66087777258,655,"SCS"
"151","1 - Southern Coastal Streams","DRIFTWOOD CREEK","2000",0.250950983682767,400,11,"90-9500",1424.27511343219,400,"SCS"
"152","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1999",0.250950983682767,59.5565064317433,11,"90-9500",237.32326352237,59.5565064317433,"SCS"
"153","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1998",0.250950983682767,1500.62204658322,11,"90-9500",5979.74163942785,1500.62204658322,"SCS"
"154","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1997",0.250950983682767,54,11,"90-9500",277.953725625295,54,"SCS"
"155","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1996",0.250950983682767,2500,11,"90-9500",6814.92326951915,2500,"SCS"
"156","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1995",0.250950983682767,1300,11,"90-9500",2615.06204331541,1300,"SCS"
"157","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1994",0.250950983682767,2200,11,"90-9500",7052.05244217087,2200,"SCS"
"158","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1993",0.250950983682767,1500,11,"90-9500",3851.72746911531,1500,"SCS"
"159","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1992",0.250950983682767,393,11,"90-9500",1209.61337407692,393,"SCS"
"160","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1991",0.250950983682767,500,11,"90-9500",3750.68444318546,500,"SCS"
"161","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1990",0.250950983682767,332.043426609165,11,"90-9500",1323.14056608325,332.043426609165,"SCS"
"162","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1989",0.250950983682767,850,11,"90-9500",3253.46059655816,850,"SCS"
"163","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1988",0.250950983682767,5000,11,"90-9500",16831.2888048017,5000,"SCS"
"164","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1987",0.250950983682767,1000,11,"90-9500",4112.85951511203,1000,"SCS"
"165","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1986",0.250950983682767,1500,11,"90-9500",3088.52907075632,1500,"SCS"
"166","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1985",0.250950983682767,4000,11,"90-9500",12891.8748610537,4000,"SCS"
"167","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1984",0.250950983682767,1500,11,"90-9500",14948.5866589977,1500,"SCS"
"168","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1983",0.250950983682767,600,11,"90-9500",10173.9780762988,600,"SCS"
"169","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1982",0.250950983682767,5000,11,"90-9500",18736.8359022288,5000,"SCS"
"170","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1981",0.250950983682767,2000,11,"90-9500",15430.8503126222,2000,"SCS"
"171","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1980",0.250950983682767,1500,11,"90-9500",6604.64735009243,1500,"SCS"
"172","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1979",0.250950983682767,1378.23612970973,11,"90-9500",5492.05310727928,1378.23612970973,"SCS"
"173","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1978",0.250950983682767,21000,11,"90-9500",41263.6538067287,21000,"SCS"
"174","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1977",0.250950983682767,18000,11,"90-9500",48245.5595395283,18000,"SCS"
"175","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1976",0.250950983682767,3000,11,"90-9500",19911.1828299548,3000,"SCS"
"176","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1975",0.250950983682767,1200,11,"90-9500",14258.1073480494,1200,"SCS"
"177","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1974",0.250950983682767,5500,11,"90-9500",26076.4466410249,5500,"SCS"
"178","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1973",0.250950983682767,7000,11,"90-9500",47325.7421011778,7000,"SCS"
"179","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1972",0.250950983682767,2500,11,"90-9500",18654.4342143181,2500,"SCS"
"180","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1971",0.250950983682767,1500,11,"90-9500",10194.8688709566,1500,"SCS"
"181","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1970",0.250950983682767,7500,11,"90-9500",19676.2045275359,7500,"SCS"
"182","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1969",0.250950983682767,7500,11,"90-9500",16141.3865666824,7500,"SCS"
"183","1 - Southern Coastal Streams","DRIFTWOOD CREEK","1968",0.250950983682767,3500,11,"90-9500",10717.6832418854,3500,"SCS"
